,Count Diff,Count Same,Mean Diff,Mean Same,Std Diff,Std Same,Diff_M,Diff_S
252,45950.0,1537.0,34.870054407,34.6200390371,13.1026090095,13.6710827818,-0.250015369879,0.568473772252
253,45576.0,1911.0,34.8522029138,35.094714809,13.114853993,13.2759250793,0.242511895186,0.161071086359
254,45956.0,1531.0,34.8636521891,34.8112344873,13.1170468292,13.2531522152,-0.0524177017872,0.13610538596
255,45896.0,1591.0,34.8637136134,34.8114393463,13.1119232118,13.3936395259,-0.0522742670637,0.281716314162
256,46305.0,1182.0,34.9014145341,33.3164128596,13.1323805698,12.5887757484,-1.58500167451,-0.543604821436
257,46270.0,1217.0,34.8631078453,34.8184059162,13.1216738689,13.1131483994,-0.0447019290688,-0.00852546956636
258,46067.0,1420.0,34.8604641066,34.9105633803,13.1207824179,13.1432622618,0.0500992736544,0.0224798439152
259,45986.0,1501.0,34.8446918627,35.3910726183,13.0991126405,13.7784237215,0.546380755514,0.679311080973
260,45702.0,1785.0,34.8693492626,34.6728291317,13.1437749954,12.534726029,-0.196520130962,-0.609048966419
261,45550.0,1937.0,34.8879034029,34.2519359835,13.1069764043,13.4432357111,-0.635967419374,0.336259306787
262,46242.0,1245.0,34.8646901086,34.7606425703,13.1266406598,12.9269115177,-0.104047538278,-0.199729142048
263,46172.0,1315.0,34.8846487048,34.0653992395,13.132713537,12.6939257177,-0.819249465299,-0.438787819281
264,45901.0,1586.0,34.8854491188,34.1822194199,13.1366885428,12.6535574626,-0.703229698831,-0.483131080217
265,46229.0,1258.0,34.8929027234,33.7249602544,13.1356718946,12.5346563726,-1.16794246903,-0.601015521946
266,45969.0,1518.0,34.8503774283,35.2127799736,13.114013556,13.3402872676,0.362402545383,0.226273711587
267,46214.0,1273.0,34.8701908513,34.5632364493,13.1202748113,13.160868463,-0.306954401925,0.0405936516338
268,46127.0,1360.0,34.8573070002,35.0198529412,13.1185503019,13.2187812063,0.162545940938,0.10023090437
269,46068.0,1419.0,34.8507857949,35.2248062016,13.12186858,13.1029149424,0.374020406639,-0.018953637618
270,46197.0,1290.0,34.8599043228,34.9356589147,13.1295961616,12.8261533292,0.0757545919372,-0.303442832414
271,46064.0,1423.0,34.8936262591,33.8369641602,13.1146724228,13.2986938142,-1.05666209889,0.184021391379
272,46240.0,1247.0,34.8594939446,34.9534883721,13.1211023999,13.1343014072,0.0939944274564,0.0131990072779
273,45868.0,1619.0,34.8636740211,34.8134651019,13.1278760193,12.9380874871,-0.0502089191893,-0.189788532148
274,45812.0,1675.0,34.8757312495,34.4853731343,13.1215476748,13.1133827608,-0.390358115126,-0.00816491392222
275,45908.0,1579.0,34.8421843687,35.4369854338,13.1217130921,13.1009650485,0.594801065081,-0.0207480435823
276,46082.0,1405.0,34.8706436353,34.5772241993,13.1162469745,13.2881947258,-0.293419435971,0.17194775129
277,45691.0,1796.0,34.8177102712,35.9877505568,13.1025741899,13.5447207389,1.17004028562,0.442146549032
278,45836.0,1651.0,34.8540884894,35.080557238,13.1151250364,13.2942978409,0.226468748641,0.179172804561
279,45895.0,1592.0,34.8826669572,34.2650753769,13.1135288699,13.3343160221,-0.6175915803,0.220787152278
280,46017.0,1470.0,34.8747636743,34.4612244898,13.123968652,13.0361932627,-0.413539184498,-0.087775389275
281,46196.0,1291.0,34.8759849338,34.3601859024,13.1298101697,12.8086548246,-0.515799031359,-0.321155345123
282,46399.0,1088.0,34.8551908446,35.1507352941,13.1167668154,13.3169307062,0.295544449487,0.200163890749
283,46023.0,1464.0,34.8545509854,35.0949453552,13.1211915548,13.127686786,0.240394369814,0.00649523125336
284,46203.0,1284.0,34.8638400104,34.7943925234,13.1116918386,13.4682363433,-0.0694474870244,0.356544504753
285,46179.0,1308.0,34.8587886269,34.9740061162,13.1329553091,12.7080427517,0.115217489343,-0.424912557366
286,46264.0,1223.0,34.89423742,33.6410466067,13.1291947172,12.76526779,-1.25319081332,-0.363926927153
287,46061.0,1426.0,34.8478539328,35.3176718093,13.1239620356,13.0320278793,0.469817876428,-0.0919341563734
288,46218.0,1269.0,34.8398243109,35.6682427108,13.110663762,13.4842275599,0.828418399921,0.373563797864
289,46227.0,1260.0,34.8821684297,34.1206349206,13.1291696481,12.8130587518,-0.761533509071,-0.316110896302
290,45989.0,1498.0,34.8707299572,34.5927903872,13.1358579094,12.6681503052,-0.277939569981,-0.467707604217
291,46253.0,1234.0,34.87968348,34.1977309562,13.116450868,13.2908616029,-0.681952523751,0.174410734854
292,45904.0,1583.0,34.8562870338,35.0265319015,13.1164491198,13.2649001606,0.170244867643,0.148451040769
293,46015.0,1472.0,34.8540041291,35.1107336957,13.1306341199,12.828602645,0.256729566564,-0.302031474888
294,46194.0,1293.0,34.8673637269,34.6689868523,13.1177343214,13.2524408165,-0.198376874609,0.134706495065
295,46512.0,975.0,34.8779884761,34.0974358974,13.1142840582,13.4373496301,-0.780552578656,0.323065571919
296,46213.0,1274.0,34.8377512821,35.740188383,13.1102525182,13.4925717061,0.902437100939,0.382319187878
297,45694.0,1793.0,34.8351862389,35.5443390965,13.109375583,13.4078103288,0.709152857593,0.298434745807
298,45939.0,1548.0,34.8539149742,35.1007751938,13.0998225637,13.7462524498,0.246860219594,0.646429886094
299,45862.0,1625.0,34.879006585,34.3809230769,13.1319622857,12.8119020013,-0.498083508049,-0.320060284414
300,46103.0,1384.0,34.8492289005,35.2861271676,13.129541644,12.8418460739,0.436898267125,-0.287695570083
301,45846.0,1641.0,34.8818217511,34.3071297989,13.1269360975,12.9550632013,-0.574691952177,-0.171872896235
302,45728.0,1759.0,34.860173198,34.908470722,13.1212602681,13.126501513,0.0482975239605,0.00524124497655
303,46085.0,1402.0,34.8623630248,34.8487874465,13.1177755121,13.2419946845,-0.0135755783404,0.124219172413
304,45995.0,1492.0,34.8379606479,35.6018766756,13.117094447,13.2339906129,0.763916027707,0.116896165843
305,46311.0,1176.0,34.8637040876,34.7933673469,13.1063649419,13.7028895311,-0.070336740643,0.596524589205
306,46071.0,1416.0,34.8754313994,34.4237288136,13.1262508377,12.9567849999,-0.451702585803,-0.169465837779
307,45830.0,1657.0,34.8572114336,34.9933614967,13.1179011088,13.2188227443,0.136150063122,0.100921635501
308,46206.0,1281.0,34.8782192789,34.2755659641,13.1380504675,12.4936147821,-0.602653314791,-0.644435685408
309,46104.0,1383.0,34.890096304,33.9240780911,13.1142685006,13.3250856479,-0.966018212902,0.210817147377
310,46133.0,1354.0,34.8527735027,35.1750369276,13.1172999343,13.2586280112,0.322263424923,0.141328076912
311,45861.0,1626.0,34.8360480583,35.5928659287,13.1200022116,13.1414195989,0.756817870396,0.0214173872881
312,45271.0,2216.0,34.8211658678,35.6953971119,13.1255127358,13.0103170218,0.874231244139,-0.115195714058
313,46236.0,1251.0,34.8567566398,35.0543565148,13.1106448472,13.5139129421,0.19759987494,0.403268094828
314,46117.0,1370.0,34.8830366242,34.1525547445,13.1213825662,13.1042099542,-0.730481879713,-0.0171726120047
315,45873.0,1614.0,34.8575632725,34.9869888476,13.1398226036,12.5873199752,0.12942557507,-0.552502628434
316,45836.0,1651.0,34.8554847718,35.0417928528,13.1184571498,13.2032621381,0.186308081021,0.0848049882726
317,46198.0,1289.0,34.8583921382,34.9899146625,13.1129966373,13.4207724901,0.131522524341,0.307775852834
318,46096.0,1391.0,34.8459302326,35.3932422717,13.1242246112,13.0181913805,0.547312039189,-0.106033230762
319,46113.0,1374.0,34.8685403249,34.6411935953,13.1265585072,12.9470350379,-0.227346729512,-0.179523469286
320,45952.0,1535.0,34.8670134053,34.7107491857,13.1177261261,13.2318501959,-0.156264219625,0.11412406982
321,45891.0,1596.0,34.8813710749,34.3038847118,13.1342815736,12.7343146105,-0.577486363159,-0.399966963115
322,45998.0,1489.0,34.8873211879,34.0785762257,13.1133361129,13.3463429453,-0.808744962223,0.233006832424
323,46015.0,1472.0,34.8606541345,34.9028532609,13.1200300087,13.1659673969,0.0421991263482,0.0459373882296
324,46122.0,1365.0,34.8918954078,33.8505494505,13.1266998488,12.9021671805,-1.04134595728,-0.224532668356
325,46297.0,1190.0,34.8704883686,34.5302521008,13.1173419143,13.2764616172,-0.340236267736,0.159119702936
326,46123.0,1364.0,34.8578583353,35.0007331378,13.1089209375,13.5381041356,0.142874802509,0.429183198102
327,46523.0,964.0,34.869075511,34.5186721992,13.1196731296,13.2028138187,-0.350403311867,0.0831406890674
328,46070.0,1417.0,34.8804428044,34.2611150318,13.1188747551,13.1911037111,-0.619327772671,0.0722289560464
329,45769.0,1718.0,34.8279184601,35.7689173458,13.1098620144,13.3950168541,0.940998885658,0.28515483972
330,46339.0,1148.0,34.8878050886,33.818815331,13.1370148049,12.4319354766,-1.06898975758,-0.705079328308
331,45936.0,1551.0,34.8834900731,34.2243713733,13.1274271845,12.9270388986,-0.659118699838,-0.200388285913
332,45832.0,1655.0,34.8231803107,35.9359516616,13.1126250742,13.3190595148,1.11277135093,0.206434440572
333,46066.0,1421.0,34.8577258716,34.9992962702,13.1144893288,13.3448043193,0.141570398657,0.230314990493
334,45577.0,1910.0,34.8172981987,35.9277486911,13.1127284233,13.2836648311,1.11045049245,0.170936407873
335,45811.0,1676.0,34.8700748728,34.6402147971,13.1346499109,12.7533677033,-0.229860075711,-0.381282207674
336,45897.0,1590.0,34.8734339935,34.5308176101,13.1146093843,13.3134735393,-0.342616383444,0.198864155033
337,46043.0,1444.0,34.8564385466,35.0380886427,13.1228942195,13.0743093198,0.181650096083,-0.0485848996957
338,45849.0,1638.0,34.8751335907,34.4932844933,13.1182178843,13.2065362589,-0.381849097415,0.0883183745731
339,46191.0,1296.0,34.8837002879,34.087191358,13.1406082158,12.3942055018,-0.79650892991,-0.746402714015
340,46374.0,1113.0,34.8532367275,35.2255166217,13.1192986476,13.2060454371,0.372279894266,0.0867467894344
341,46427.0,1060.0,34.8941779568,33.4509433962,13.125128983,12.880596744,-1.44323456057,-0.244532239012
342,46230.0,1257.0,34.8794505732,34.2187748608,13.1311390923,12.7433271196,-0.660675712441,-0.387811972728
343,45982.0,1505.0,34.8564438258,35.0305647841,13.1271404053,12.9453791667,0.174120958208,-0.181761238676
344,45948.0,1539.0,34.8324845477,35.7420402859,13.1170173316,13.223166759,0.90955573815,0.106149427433
345,46303.0,1184.0,34.8741118286,34.3868243243,13.1197236179,13.1803548343,-0.487287504283,0.060631216453
346,45853.0,1634.0,34.8402285565,35.4718482252,13.1150312977,13.2861300727,0.63161966874,0.171098774976
347,45793.0,1694.0,34.8385342738,35.4952774498,13.1379288277,12.6513860016,0.656743176026,-0.486542826138
348,45998.0,1489.0,34.8722770555,34.5433176629,13.1171533952,13.2498594031,-0.328959392663,0.132706007895
349,45917.0,1570.0,34.8769518915,34.423566879,13.1426372237,12.4777770085,-0.453385012475,-0.66486021522
350,45928.0,1559.0,34.8430587006,35.4188582425,13.1012982931,13.6906845377,0.575799541888,0.589386244647
351,46014.0,1473.0,34.8393532403,35.5682281059,13.1126252362,13.3753655241,0.728874865588,0.262740287933
352,46089.0,1398.0,34.8545206014,35.1072961373,13.1179916036,13.23294693,0.252775535894,0.114955326434
353,46286.0,1201.0,34.8542755909,35.1582014988,13.1294977644,12.8039688416,0.30392590786,-0.32552892281
354,46035.0,1452.0,34.872987944,34.5123966942,13.1093936198,13.4939243254,-0.360591249741,0.384530705598
355,46267.0,1220.0,34.8777962695,34.2614754098,13.1182395397,13.2290228748,-0.616320859643,0.110783335048
356,45639.0,1848.0,34.8431166327,35.3273809524,13.1297204643,12.9068742785,0.484264319676,-0.222846185797
357,45973.0,1514.0,34.8172405542,36.2199471598,13.1171793646,13.1786684374,1.4027066056,0.0614890727881
358,46298.0,1189.0,34.8579420277,35.0185029437,13.1276583781,12.8765046172,0.160560915917,-0.251153760848
359,46225.0,1262.0,34.8662628448,34.704437401,13.1222577752,13.0911146974,-0.16182544383,-0.0311430778103
360,46123.0,1364.0,34.873837348,34.4604105572,13.1338791978,12.6874170677,-0.413426790776,-0.446462130164
361,46111.0,1376.0,34.8895708182,33.9367732558,13.1317562009,12.7367042768,-0.952797562429,-0.395051924075
362,46076.0,1411.0,34.8959328067,33.7526576896,13.1027261438,13.6731521768,-1.14327511709,0.570426032977
363,45876.0,1611.0,34.855981341,35.0322780881,13.1217193902,13.1128480341,0.176296747138,-0.00887135608133
364,46095.0,1392.0,34.8792710706,34.2887931034,13.1195188941,13.1726877203,-0.590477967167,0.0531688262496
365,46299.0,1188.0,34.8473185166,35.4326599327,13.1035361161,13.7902085086,0.585341416061,0.686672392553
366,46090.0,1397.0,34.8586461271,34.9713672155,13.1178083699,13.2409036378,0.112721088319,0.123095267955
367,46408.0,1079.0,34.8527624547,35.2576459685,13.1047592556,13.8153867603,0.40488351374,0.710627504681
368,46097.0,1390.0,34.8292296679,35.9474820144,13.1094385079,13.4692451908,1.11825234651,0.359806682876
369,45814.0,1673.0,34.8300082944,35.7369994023,13.1016387991,13.6241912919,0.906991107864,0.52255249283
370,46251.0,1236.0,34.8666407213,34.6868932039,13.1283126599,12.8608821475,-0.179747517398,-0.267430512445
371,46309.0,1178.0,34.8548230366,35.142614601,13.1164568154,13.3136798183,0.28779156446,0.197223002875
372,45637.0,1850.0,34.8056401604,36.2513513514,13.0997006382,13.5736303388,1.44571119096,0.473929700574
373,46165.0,1322.0,34.8573594715,35.0226928896,13.1205244242,13.1530131776,0.1653334181,0.0324887533437
374,45889.0,1598.0,34.8646952429,34.7834793492,13.1334517292,12.7717568578,-0.0812158936822,-0.361694871409
375,45693.0,1794.0,34.8600660933,34.9102564103,13.113828406,13.3143082373,0.0501903169817,0.200479831359
376,45587.0,1900.0,34.8322986816,35.5736842105,13.0957120098,13.7057523816,0.741385528885,0.610040371792
377,46033.0,1454.0,34.8630764886,34.8266850069,13.1196549862,13.1783865635,-0.0363914817284,0.0587315773053
378,45948.0,1539.0,34.8383389919,35.567251462,13.1083578727,13.487888645,0.728912470084,0.37953077229
379,45794.0,1693.0,34.8436694764,35.3567631424,13.1130668334,13.3370233161,0.513093666,0.223956482699
380,46476.0,1011.0,34.846049574,35.5934718101,13.1138593824,13.4461123578,0.747422236115,0.332252975411
381,45406.0,2081.0,34.8515614676,35.0888995675,13.1173920215,13.207853025,0.237338099868,0.0904610034653
382,46137.0,1350.0,34.8790125062,34.2792592593,13.121597421,13.1033333787,-0.599753246972,-0.0182640423185
383,46065.0,1422.0,34.871355693,34.5576652602,13.1310604806,12.8025323918,-0.313690432846,-0.328528088805
384,45829.0,1658.0,34.8499203561,35.1948130277,13.1241825826,13.0414610968,0.344892671638,-0.0827214857814
385,46276.0,1211.0,34.8736277984,34.4161849711,13.1320278761,12.7025813338,-0.457442827329,-0.429446542373
386,46416.0,1071.0,34.8860306791,33.8188608777,13.1257206979,12.8920340184,-1.06716980139,-0.233686679512
387,46165.0,1322.0,34.8566229828,35.0484114977,13.1295128835,12.8353841704,0.191788514952,-0.294128713171
388,45803.0,1684.0,34.8612099644,34.8824228029,13.1221772416,13.1018388652,0.0212128384375,-0.0203383764541
389,46221.0,1266.0,34.8424742,35.5734597156,13.1048562671,13.6952623944,0.730985515601,0.590406127342
390,45841.0,1646.0,34.8416701206,35.4270959903,13.1185350086,13.1900937204,0.585425869645,0.0715587117986
391,45984.0,1503.0,34.837486952,35.6107784431,13.1189378141,13.1763948187,0.77329149113,0.0574570046571
392,46160.0,1327.0,34.8463604853,35.4046721929,13.1013546884,13.7920258901,0.558311707648,0.690671201709
393,45903.0,1584.0,34.8940809969,33.9311868687,13.1396883525,12.5456462681,-0.962894128198,-0.594042084392
394,45501.0,1986.0,34.8545966023,35.030715005,13.1193976101,13.1674571444,0.176118402763,0.0480595343382
395,46436.0,1051.0,34.8463476613,35.5518553758,13.1232330641,13.0240043539,0.705507714535,-0.0992287101716
396,46275.0,1212.0,34.8519502971,35.2442244224,13.1173721335,13.2709709579,0.392274125306,0.153598824385
397,46109.0,1378.0,34.9048125095,33.4281567489,13.1306681029,12.7262498268,-1.47665576058,-0.404418276076
398,46202.0,1285.0,34.886758149,33.9704280156,13.1204966475,13.1248757972,-0.916330133434,0.00437914970207
399,45642.0,1845.0,34.8551553394,35.0303523035,13.1222152752,13.1015618174,0.175196964143,-0.0206534578043
400,45955.0,1532.0,34.8720487433,34.5593994778,13.1134945253,13.3547192736,-0.312649265529,0.241224748287
401,46155.0,1332.0,34.868118297,34.6486486486,13.1088904554,13.5482987631,-0.219469648394,0.439408307717
402,45995.0,1492.0,34.8500054354,35.2305630027,13.1052069524,13.6080687373,0.380557567308,0.502861784937
403,46377.0,1110.0,34.8794661147,34.1306306306,13.124426284,12.9755981899,-0.748835484038,-0.148828094112
404,46471.0,1016.0,34.8715327839,34.4242125984,13.1292371403,12.7525198657,-0.447320185462,-0.376717274595
405,46076.0,1411.0,34.8907023179,33.92345854,13.1370534003,12.5651136291,-0.967243777867,-0.571939771215
406,45855.0,1632.0,34.8531021699,35.1109068627,13.1211649318,13.127234874,0.257804692862,0.00606994218787
407,45804.0,1683.0,34.8483320234,35.2329174094,13.121473819,13.1155728021,0.384585385984,-0.00590101692322
408,46209.0,1278.0,34.8774481162,34.3020344288,13.1238482121,13.0222812102,-0.575413687373,-0.101567001933
409,46126.0,1361.0,34.8814334649,34.2020573108,13.1155833663,13.3022950872,-0.679376154056,0.186711720956
410,46191.0,1296.0,34.8175835119,36.4436728395,13.1059771443,13.567616684,1.62608932757,0.461639539765
411,46311.0,1176.0,34.861328842,34.8869047619,13.1333652564,12.6431869916,0.025575919945,-0.490178264815
412,45895.0,1592.0,34.8778516178,34.4038944724,13.1128443379,13.3593964383,-0.473957145461,0.246552100422
413,45814.0,1673.0,34.858318418,34.9617453676,13.1296476948,12.8946214749,0.103426949652,-0.235026219929
414,46144.0,1343.0,34.8636875867,34.8026805659,13.1113160136,13.4653806359,-0.0610070207879,0.3540646223
415,45959.0,1528.0,34.8740834222,34.497382199,13.1260682006,12.9766297802,-0.376701223228,-0.149438420483
416,45937.0,1550.0,34.8894355313,34.0477419355,13.1287559876,12.8765421233,-0.841693595787,-0.252213864309
417,46007.0,1480.0,34.8563044754,35.0378378378,13.1290722822,12.8811040089,0.181533362432,-0.247968273368
418,46092.0,1395.0,34.8499956609,35.2573476703,13.1294227592,12.8490466624,0.407352009399,-0.280376096711
419,45979.0,1508.0,34.8417973423,35.4767904509,13.1021271755,13.6838458096,0.634993108663,0.581718634123
420,45663.0,1824.0,34.8377241968,35.46875,13.1385706534,12.6701739155,0.631025803167,-0.468396737871
421,46237.0,1250.0,34.8604580747,34.9176,13.1164680973,13.3047218212,0.0571419252979,0.188253723874
422,45794.0,1693.0,34.8693715334,34.6615475487,13.1210951542,13.1296739228,-0.207823984659,0.00857876864235
423,46247.0,1240.0,34.8986961316,33.4919354839,13.1228319507,12.9960545126,-1.40676064777,-0.12677743811
424,46152.0,1335.0,34.8791384989,34.268164794,13.1161341528,13.290661267,-0.610973704866,0.174527114168
425,45927.0,1560.0,34.8625209572,34.8455128205,13.1199215853,13.1666129897,-0.0170081366583,0.0466914043354
426,46019.0,1468.0,34.8599926117,34.9237057221,13.1190211852,13.1975048519,0.0637131103235,0.0784836666528
427,45925.0,1562.0,34.8768644529,34.423815621,13.1202775657,13.1485728262,-0.453048831914,0.0282952605406
428,46142.0,1345.0,34.8459537948,35.4111524164,13.1147539674,13.3379167916,0.56519862155,0.223162824232
429,45977.0,1510.0,34.8633882158,34.8185430464,13.1259864539,12.9826381692,-0.0448451694894,-0.14334828468
430,45736.0,1751.0,34.8412191709,35.4037692747,13.1160664849,13.2500681426,0.562550103806,0.134001657769
431,45501.0,1986.0,34.8656952594,34.7764350453,13.1104507125,13.3709851134,-0.0892602141276,0.260534400892
432,45826.0,1661.0,34.857002575,34.9987959061,13.1332538023,12.7907628,0.141793331123,-0.342491002281
433,45813.0,1674.0,34.8455460241,35.3112305854,13.1121164278,13.3668825771,0.46568456137,0.254766149289
434,45894.0,1593.0,34.8391510873,35.5191462649,13.1189474982,13.1766521577,0.679995177621,0.0577046595127
435,45680.0,1807.0,34.859676007,34.9197565025,13.130740709,12.8842999547,0.0600804954851,-0.246440754278
436,45965.0,1522.0,34.8739040574,34.5013140604,13.1255718309,12.9913362465,-0.372589996988,-0.134235584348
437,45989.0,1498.0,34.8242840679,36.0186915888,13.1029346881,13.6276340295,1.19440752086,0.524699341362
438,45980.0,1507.0,34.8459112658,35.3516921035,13.122648496,13.0755695877,0.505780837749,-0.0470789082923
439,45882.0,1605.0,34.8787541955,34.3819314642,13.1323522612,12.7965783109,-0.496822731371,-0.335773950365
440,45746.0,1741.0,34.8201809994,35.9597932223,13.1002447655,13.6214668629,1.13961222285,0.521222097365
441,45814.0,1673.0,34.8995285284,33.8332337119,13.1305197939,12.8279578466,-1.0662948165,-0.302561947262
442,46158.0,1329.0,34.8700766931,34.5801354402,13.1144374973,13.3600993898,-0.289941252917,0.245661892507
443,46123.0,1364.0,34.8507035535,35.2426686217,13.1179169011,13.2350686003,0.391965068159,0.117151699227
444,45940.0,1547.0,34.861906835,34.8636069813,13.1332678996,12.7655295951,0.00170014625186,-0.36773830451
445,46240.0,1247.0,34.8691608997,34.5950280674,13.1301335519,12.792468979,-0.274132832292,-0.337664572848
446,45340.0,2147.0,34.8603220115,34.8965999068,13.1152288842,13.2523195174,0.0362778953779,0.137090633214
447,45966.0,1521.0,34.8279597964,35.8895463511,13.1095738651,13.4353090328,1.06158655471,0.325735167727
448,45910.0,1577.0,34.8755390982,34.466708941,13.1266414489,12.9633048634,-0.408830157208,-0.163336585527
449,45908.0,1579.0,34.8525093666,35.1367954402,13.1102756898,13.439779127,0.284286073593,0.329503437157
450,46099.0,1388.0,34.8766784529,34.3731988473,13.1382133301,12.5420326611,-0.503479605633,-0.596180669054
451,46071.0,1416.0,34.8835493043,34.1596045198,13.1436984945,12.3549371936,-0.723944784561,-0.788761300892
452,46314.0,1173.0,34.881396554,34.094629156,13.1382970436,12.4134717144,-0.786767397948,-0.724825329243
453,46266.0,1221.0,34.8512730731,35.266994267,13.1108910189,13.5098312675,0.415721193895,0.398940248593
454,45888.0,1599.0,34.8600941423,34.9155722326,13.1147073941,13.3137173714,0.055478090386,0.199009977249
455,46121.0,1366.0,34.8940829557,33.7774524158,13.1187249859,13.1675131791,-1.11663053989,0.0487881931666
456,45823.0,1664.0,34.8777251599,34.4278846154,13.13704809,12.6766376222,-0.44984054447,-0.460410467835
457,46133.0,1354.0,34.8666247588,34.7031019202,13.1254529612,12.9834919056,-0.163522838613,-0.141961055585
458,45747.0,1740.0,34.8699586858,34.6517241379,13.131112754,12.8630809952,-0.218234547884,-0.268031758746
459,45769.0,1718.0,34.8509471476,35.1554132712,13.1122521444,13.3611521623,0.304466123613,0.24890001789
460,45712.0,1775.0,34.8851067553,34.265915493,13.1148058056,13.2778071338,-0.61919126238,0.163001328187
461,46149.0,1338.0,34.8690979219,34.6158445441,13.1350244931,12.6417924777,-0.253253377853,-0.493232015407
462,45921.0,1566.0,34.8884606171,34.0849297573,13.1285147072,12.8884549557,-0.803530859803,-0.240059751466
463,46086.0,1401.0,34.8489996962,35.2883654532,13.1192064106,13.1882388177,0.439365757028,0.0690324070485
464,45911.0,1576.0,34.8820326283,34.277284264,13.125708817,12.9833061746,-0.604748364387,-0.142402642365
465,46213.0,1274.0,34.8925626988,33.7519623234,13.1232576127,13.0073282896,-1.14060037542,-0.115929323143
466,46201.0,1286.0,34.8634661587,34.8079315708,13.1120485425,13.4552597471,-0.0555345879791,0.343211204601
467,46087.0,1400.0,34.8673595591,34.6842857143,13.1374053646,12.5835152692,-0.183073844809,-0.553890095445
468,46074.0,1413.0,34.8713374137,34.5562632696,13.13119917,12.7957582237,-0.315074144087,-0.335440946328
469,46143.0,1344.0,34.8775979022,34.3251488095,13.1232910473,13.0469371445,-0.55244909265,-0.0763539027215
470,45838.0,1649.0,34.8393908984,35.4893875076,13.113587446,13.3231873273,0.649996609199,0.209599881283
471,46200.0,1287.0,34.8233116883,36.2494172494,13.1041188555,13.6575233787,1.42610556111,0.553404523165
472,46195.0,1292.0,34.8728433813,34.4729102167,13.123568939,13.0397132743,-0.3999331646,-0.0838556647243
473,45974.0,1513.0,34.8678600948,34.6827495043,13.1173118058,13.2456371913,-0.18511059054,0.128325385494
474,46002.0,1485.0,34.8629624799,34.830976431,13.1243102245,13.0326816824,-0.0319860489157,-0.0916285420512
475,46042.0,1445.0,34.8576517093,34.9993079585,13.1196036238,13.1796924528,0.141656249169,0.0600888289393
476,45986.0,1501.0,34.8522593833,35.1592271819,13.120942965,13.133746475,0.306967798588,0.0128035099471
477,46141.0,1346.0,34.8640254871,34.7912332838,13.1152942283,13.3309695209,-0.07279220329,0.215675292599
478,46385.0,1102.0,34.8722000647,34.4310344828,13.115196286,13.3754644973,-0.441165581917,0.26026821131
479,45949.0,1538.0,34.8908572548,33.9986996099,13.1245246811,12.9998247673,-0.8921576449,-0.124699913781
480,45915.0,1572.0,34.8639224654,34.8047073791,13.1196073476,13.1752870616,-0.0592150862904,0.0556797140792
481,45814.0,1673.0,34.8822848911,34.3054393305,13.1347661734,12.7387937549,-0.576845560537,-0.395972418582
482,45822.0,1665.0,34.8664833486,34.7375375375,13.1311624495,12.8507123396,-0.128945811072,-0.280450109883
483,45788.0,1699.0,34.8547872805,35.0553266627,13.1246100384,13.0346733236,0.200539382233,-0.0899367148195
484,45938.0,1549.0,34.8623144238,34.8515171078,13.1314620219,12.8210161604,-0.0107973159771,-0.310445861543
485,45990.0,1497.0,34.8726462274,34.5337341349,13.1174807366,13.2389229862,-0.338912092504,0.121442249635
486,46072.0,1415.0,34.8790805695,34.3045936396,13.1037896918,13.6729251699,-0.574486929967,0.569135478089
487,45819.0,1668.0,34.8625024553,34.8471223022,13.1218678641,13.1101653088,-0.015380153155,-0.0117025552937
488,46039.0,1448.0,34.8870522818,34.0642265193,13.125400349,12.970090172,-0.822825762424,-0.155310176984
489,45813.0,1674.0,34.8605854234,34.8996415771,13.1164585942,13.257555781,0.0390561537095,0.141097186802
490,45556.0,1931.0,34.8310870138,35.5903676851,13.1116003843,13.3312710572,0.759280671352,0.219670672854
491,45885.0,1602.0,34.8947586357,33.9225967541,13.1172206102,13.207761852,-0.972161881662,0.0905412418044
492,46134.0,1353.0,34.9188667794,32.9216555802,13.1324638609,12.587084095,-1.99721119919,-0.545379765871
493,46098.0,1389.0,34.854614083,35.1058315335,13.1238240484,13.0402680144,0.251217450437,-0.0835560340064
494,46009.0,1478.0,34.8962159577,33.7956698241,13.1344446947,12.6639897591,-1.10054613366,-0.470454935522
495,46480.0,1007.0,34.8685240964,34.5590863952,13.1351655849,12.4679403727,-0.309437701152,-0.667225212213
496,46097.0,1390.0,34.8646549667,34.7726618705,13.1234795506,13.0538608759,-0.0919930961971,-0.0696186747134
497,46022.0,1465.0,34.8500065186,35.2375426621,13.117080121,13.2528307924,0.387536143495,0.135750671438
498,45519.0,1968.0,34.8656385246,34.7769308943,13.1235365739,13.0729654771,-0.0887076302632,-0.0505710967667
499,45887.0,1600.0,34.8517009175,35.15625,13.1402599056,12.5663451959,0.304549082529,-0.573914709726
500,46169.0,1318.0,34.8574584678,35.0197268589,13.1248032506,13.0026423079,0.162268391074,-0.122160942676
501,45813.0,1674.0,34.8530984655,35.1045400239,13.115600502,13.278539407,0.251441558394,0.162938905058
502,45949.0,1538.0,34.8725978803,34.544213264,13.1297376282,12.867410871,-0.328384616279,-0.262326757195
503,45590.0,1897.0,34.8527747313,35.0827622562,13.1384435159,12.7041972517,0.229987524893,-0.434246264195
504,46011.0,1476.0,34.8564691052,35.033197832,13.1205039055,13.1500176788,0.176728726764,0.02951377335
505,46071.0,1416.0,34.8789911224,34.3079096045,13.1288222239,12.86707666,-0.571081517878,-0.261745563857
